heading|activity.type|activity.confidence|activity.timestampMs|verticalAccuracy|velocity|accuracy|longitude|latitude|altitude|timestampMs|userid
,STILL,100,1582386602000,2,,16,217319513,382453273,32,1582386555000,55435242412a
,IN_CAR,1,1582386671000,2,,16,217319851,382453457,32,1582386655000,55435242412a
,IN_CAR,10,1582386793000,2,,108,217319375,382453259,32,1582386790000,55435242412a
,STILL,100,1582386860000,,,1600,217344504,382440082,,1582386856000,55435242412a
,STILL,100,1582386927000,,,1600,217344504,382440082,,1582386977000,55435242412a
,STILL,100,1582387048000,,,1600,217344504,382440082,,1582387098000,55435242412a
,ON_BICYCLE,1,1582387223000,,,1600,217344504,382440082,,1582387219000,55435242412a
,STILL,100,1582387624000,2,,16,217319504,382453341,32,1582387312000,55435242412a
,TILTING,100,1582387977000,2,,16,217319586,382453285,32,1582387936000,55435242412a
,UNKNOWN,1,1582387998000,2,,16,217319586,382453285,32,1582388028000,55435242412a
,STILL,100,1582388059000,2,,16,217319583,382453282,32,1582388117000,55435242412a
,STILL,100,1582388126000,2,,16,217319583,382453282,32,1582388133000,55435242412a
,UNKNOWN,1,1582388638000,2,,64,217320849,382454281,31,1582388634000,55435242412a
229,STILL,100,1582388711000,2,0,40,217319486,382453364,33,1582388708000,55435242412a
,UNKNOWN,1,1582388810000,2,,16,217319439,382453118,33,1582388794000,55435242412a
,STILL,100,1582388991000,2,,16,217319514,382453271,32,1582388870000,55435242412a
,TILTING,100,1582390149000,2,,16,217319514,382453271,32,1582389358000,55435242412a
,STILL,100,1582391167000,2,,52,217319353,382453137,32,1582391161000,55435242412a
,UNKNOWN,2,1582391391000,,,1600,217344504,382440082,,1582391388000,55435242412a
,STILL,100,1582391478000,2,,35,217319397,382453187,33,1582391409000,55435242412a
,STILL,100,1582391716000,2,,16,217319851,382453458,32,1582391713000,55435242412a
,IN_CAR,10,1582391872000,2,,23,217319981,382453433,32,1582391878000,55435242412a
,UNKNOWN,1,1582391970000,2,,60,217319353,382453137,32,1582391908000,55435242412a
,STILL,100,1582392114000,2,,16,217320067,382453816,32,1582392113000,55435242412a
,STILL,100,1582392183000,2,,16,217320027,382453568,33,1582392232000,55435242412a
,UNKNOWN,1,1582392303000,2,,17,217319764,382453540,33,1582392354000,55435242412a
,UNKNOWN,1,1582392421000,2,,22,217320904,382453783,31,1582392418000,55435242412a
,IN_CAR,1,1582392560000,2,,16,217324006,382457292,32,1582392495000,55435242412a
,UNKNOWN,2,1582392725000,,,2400,217340777,382459668,,1582392722000,55435242412a
,STILL,1,1582392798000,,,2400,217340777,382459668,,1582392795000,55435242412a
,UNKNOWN,1,1582392875000,,,2400,217340777,382459668,,1582392871000,55435242412a
,IN_CAR,10,1582392951000,,,2400,217340777,382459668,,1582392948000,55435242412a
,ON_BICYCLE,1,1582393033000,,,2400,217340777,382459668,,1582393020000,55435242412a
,IN_CAR,10,1582393110000,,,2400,217340777,382459668,,1582393091000,55435242412a
,IN_CAR,10,1582393186000,,,2400,217340777,382459668,,1582393164000,55435242412a
,UNKNOWN,2,1582393265000,,,2400,217340777,382459668,,1582393235000,55435242412a
,RUNNING,1,1582393341000,,,2400,217340777,382459668,,1582393306000,55435242412a
,UNKNOWN,1,1582393418000,,,2400,217340777,382459668,,1582393379000,55435242412a
,IN_RAIL_VEHICLE,1,1582393494000,,,2400,217340777,382459668,,1582393477000,55435242412a
,IN_CAR,10,1582393563000,,,2400,217340777,382459668,,1582393560000,55435242412a
,IN_CAR,10,1582393645000,,,2400,217340777,382459668,,1582393631000,55435242412a
,STILL,100,1582393722000,,,2400,217340777,382459668,,1582393753000,55435242412a
,IN_CAR,10,1582393798000,,,2400,217340777,382459668,,1582393832000,55435242412a
,STILL,100,1582393875000,,,2400,217340777,382459668,,1582393906000,55435242412a
,IN_CAR,10,1582394028000,,,2400,217340777,382459668,,1582393979000,55435242412a
,IN_CAR,10,1582394105000,,,2400,217340777,382459668,,1582394089000,55435242412a
,UNKNOWN,2,1582394181000,,,2400,217340777,382459668,,1582394178000,55435242412a
,IN_CAR,10,1582394250000,,,2400,217340777,382459668,,1582394260000,55435242412a
,IN_CAR,10,1582394323000,,,2400,217340777,382459668,,1582394330000,55435242412a
,UNKNOWN,1,1582394395000,,,2400,217340777,382459668,,1582394401000,55435242412a
,UNKNOWN,1,1582394548000,,,2400,217340777,382459668,,1582394545000,55435242412a
,RUNNING,1,1582394624000,,,2400,217340777,382459668,,1582394636000,55435242412a
,UNKNOWN,2,1582394698000,,,2400,217340777,382459668,,1582394706000,55435242412a
,IN_CAR,10,1582394780000,,,2400,217340777,382459668,,1582394778000,55435242412a
,STILL,1,1582394896000,,,1600,217348230,382455080,,1582394886000,55435242412a
,UNKNOWN,1,1582394973000,,,1600,217348230,382455080,,1582394956000,55435242412a
,UNKNOWN,1,1582395045000,,,1600,217348230,382455080,,1582395042000,55435242412a
,IN_RAIL_VEHICLE,1,1582395134000,,,1600,217348230,382455080,,1582395131000,55435242412a
,STILL,1,1582395210000,,,1600,217348230,382455080,,1582395219000,55435242412a
,IN_CAR,1,1582395354000,,,1600,217348230,382455080,,1582395315000,55435242412a
,RUNNING,1,1582395431000,,,1600,217348230,382455080,,1582395401000,55435242412a
,STILL,1,1582395507000,,,1600,217348230,382455080,,1582395487000,55435242412a
,IN_CAR,10,1582395584000,,,1600,217348230,382455080,,1582395581000,55435242412a
,UNKNOWN,2,1582395663000,,,1600,217348230,382455080,,1582395670000,55435242412a
,IN_CAR,1,1582395731000,,,1600,217348230,382455080,,1582395757000,55435242412a
,STILL,1,1582395879000,,,1600,217348230,382455080,,1582395850000,55435242412a
,UNKNOWN,3,1582395946000,,,1600,217348230,382455080,,1582395943000,55435242412a
,IN_CAR,10,1582396023000,,,1600,217348230,382455080,,1582396030000,55435242412a
,IN_CAR,1,1582396095000,,,1600,217348230,382455080,,1582396116000,55435242412a
,UNKNOWN,1,1582396249000,,,1600,217348230,382455080,,1582396212000,55435242412a
,IN_RAIL_VEHICLE,1,1582396326000,,,1600,217348230,382455080,,1582396299000,55435242412a
,RUNNING,1,1582396402000,,,1600,217348230,382455080,,1582396385000,55435242412a
,IN_CAR,10,1582396478000,,,1600,217348230,382455080,,1582396475000,55435242412a
,RUNNING,1,1582396555000,,,1600,217348230,382455080,,1582396567000,55435242412a
,IN_CAR,10,1582396629000,,,1600,217348230,382455080,,1582396653000,55435242412a
,IN_CAR,10,1582396775000,,,1600,217348230,382455080,,1582396740000,55435242412a
,TILTING,100,1582396831000,,,1600,217348230,382455080,,1582396827000,55435242412a
,UNKNOWN,1,1582396852000,,,1600,217348230,382455080,,1582396870000,55435242412a
,IN_CAR,10,1582396934000,,,1600,217348230,382455080,,1582396931000,55435242412a
,UNKNOWN,2,1582397026000,,,1600,217348230,382455080,,1582397023000,55435242412a
,UNKNOWN,1,1582397118000,,,1600,217348230,382455080,,1582397115000,55435242412a
,UNKNOWN,1,1582397212000,,,1600,217348230,382455080,,1582397209000,55435242412a
,UNKNOWN,1,1582397273000,,,1600,217348230,382455080,,1582397270000,55435242412a
,UNKNOWN,1,1582397334000,,,1600,217348230,382455080,,1582397331000,55435242412a
,IN_CAR,10,1582397397000,,,1600,217348230,382455080,,1582397393000,55435242412a
,IN_CAR,10,1582397458000,,,1600,217348230,382455080,,1582397455000,55435242412a
,IN_CAR,10,1582397535000,,,1600,217348230,382455080,,1582397515000,55435242412a
,EXITING_VEHICLE,100,1582397622000,,,1600,217348230,382455080,,1582397636000,55435242412a
,IN_CAR,10,1582397701000,,,1600,217348230,382455080,,1582397698000,55435242412a
,STILL,100,1582397763000,,,1600,217348230,382455080,,1582397760000,55435242412a
,STILL,100,1582397829000,,,1600,217348230,382455080,,1582397825000,55435242412a
,UNKNOWN,2,1582397890000,,,1899,217415303,382652691,,1582397886000,55435242412a
10,UNKNOWN,1,1582397968000,,0,958,217417684,382662344,,1582397951000,55435242412a
0,STILL,100,1582398096000,,0,16,217417764,382662507,,1582398093000,55435242412a
,STILL,100,1582398159000,,,23,217417798,382662560,,1582398136000,55435242412a
,STILL,100,1582398227000,,,23,217417798,382662560,,1582398232000,55435242412a
,IN_RAIL_VEHICLE,1,1582398294000,,,23,217417798,382662560,,1582398288000,55435242412a
,TILTING,100,1582398592000,,,22,217417881,382661968,,1582398558000,55435242412a
,STILL,100,1582398985000,,,16,217418134,382662991,,1582398863000,55435242412a
,TILTING,100,1582399274000,,,15,217417732,382661973,,1582399173000,55435242412a
,UNKNOWN,2,1582399654000,,,16,217417745,382662309,,1582399655000,55435242412a
,STILL,100,1582400580000,,,16,217417726,382661633,,1582400574000,55435242412a
,TILTING,100,1582400672000,,,16,217417726,382661633,,1582400664000,55435242412a
,STILL,100,1582401654000,,,16,217417758,382662516,,1582401651000,55435242412a
,TILTING,100,1582404533000,,,16,217417678,382662322,,1582403857000,55435242412a
,STILL,100,1582405659000,,,16,217417602,382662232,,1582405657000,55435242412a
,STILL,100,1582407227000,,,16,217417602,382662232,,1582407227000,55435242412a
,IN_CAR,10,1582407391000,,,16,217417645,382662326,,1582407387000,55435242412a
,STILL,100,1582407438000,,,16,217417718,382661593,,1582407417000,55435242412a
,STILL,100,1582407504000,,,16,217417718,382661594,,1582407505000,55435242412a
,STILL,100,1582407743000,,,16,217417634,382662227,,1582407665000,55435242412a
,TILTING,100,1582408153000,,,16,217417591,382661906,,1582408025000,55435242412a
,STILL,100,1582408367000,,,16,217417710,382662342,,1582408385000,55435242412a
,TILTING,100,1582408475000,,,16,217417759,382662438,,1582408485000,55435242412a
,STILL,100,1582408561000,,,15,217417555,382662169,,1582408558000,55435242412a
,STILL,100,1582409180000,,,16,217417654,382661916,,1582409176000,55435242412a
,STILL,100,1582410259000,,,16,217417739,382662408,,1582410259000,55435242412a
,STILL,100,1582411171000,,,16,217417724,382662439,,1582411163000,55435242412a
,STILL,100,1582412968000,,,2000,217426482,382666238,,1582412963000,55435242412a
,STILL,100,1582413271000,,,17,217417578,382662223,,1582413266000,55435242412a
,STILL,100,1582415370000,,,16,217417578,382662223,,1582415370000,55435242412a
,STILL,100,1582419386000,,,16,217417664,382662321,,1582419382000,55435242412a
,STILL,100,1582425364000,,,16,217417664,382662321,,1582425361000,55435242412a
,IN_CAR,10,1582438238000,,,16,217417717,382661545,,1582438236000,55435242412a
,STILL,100,1582438396000,,,23,217417892,382661939,,1582438305000,55435242412a
,UNKNOWN,1,1582438549000,,,23,217417843,382661889,,1582438633000,55435242412a
,STILL,100,1582438670000,,,16,217417764,382661761,,1582438701000,55435242412a
,UNKNOWN,1,1582438779000,,,16,217417670,382661617,,1582438791000,55435242412a
,STILL,100,1582438843000,,,22,217417767,382661738,,1582438878000,55435242412a
,TILTING,100,1582439100000,,,23,217417852,382661912,,1582439033000,55435242412a
,STILL,100,1582439219000,,,29,217418064,382662142,,1582439215000,55435242412a
,IN_RAIL_VEHICLE,1,1582439332000,,,16,217417717,382661545,,1582439277000,55435242412a
,STILL,100,1582440122000,,,16,217417678,382662403,,1582440120000,55435242412a
,STILL,100,1582441144000,,,17,217417578,382662223,,1582441144000,55435242412a
,STILL,100,1582442262000,,,16,217417636,382662257,,1582442262000,55435242412a
,STILL,100,1582443288000,,,16,217417662,382662350,,1582443284000,55435242412a
,STILL,100,1582445228000,,,135,217417418,382662014,,1582445224000,55435242412a
,STILL,100,1582447031000,,,16,217417652,382662328,,1582447030000,55435242412a
0,STILL,100,1582451120000,29,0,14,217416636,382663396,-21,1582451117000,55435242412a
,STILL,100,1582451420000,,,16,217417742,382662488,,1582451418000,55435242412a
,STILL,100,1582453122000,,,16,217417742,382662488,,1582453119000,55435242412a
,STILL,100,1582453243000,,,17,217417578,382662223,,1582453243000,55435242412a
,IN_CAR,10,1582453780000,,,23,217417658,382661710,,1582453777000,55435242412a
,UNKNOWN,2,1582453856000,,,23,217417777,382661806,,1582453800000,55435242412a
,STILL,100,1582453991000,,,23,217417832,382661836,,1582454041000,55435242412a
,STILL,100,1582454233000,,,16,217417717,382661545,,1582454162000,55435242412a
,STILL,100,1582454361000,,,17,217417751,382661665,,1582454421000,55435242412a
,TILTING,100,1582454580000,,,23,217417795,382662037,,1582454553000,55435242412a
,UNKNOWN,1,1582454750000,,,23,217417795,382662037,,1582454733000,55435242412a
,TILTING,100,1582454753000,,,30,217417859,382662225,,1582454769000,55435242412a
,UNKNOWN,2,1582454828000,,,1899,217415303,382652691,,1582454820000,55435242412a
,UNKNOWN,1,1582454901000,,,1899,217415303,382652691,,1582454910000,55435242412a
,STILL,100,1582455012000,,,1899,217415303,382652691,,1582455007000,55435242412a
,IN_RAIL_VEHICLE,1,1582455128000,,,1899,217415303,382652691,,1582455120000,55435242412a
,TILTING,100,1582455336000,,,16,217417717,382661545,,1582455318000,55435242412a
,STILL,100,1582455532000,,,23,217417770,382661879,,1582455529000,55435242412a
,STILL,100,1582455764000,,,23,217417907,382662137,,1582455767000,55435242412a
,IN_CAR,10,1582455898000,,,22,217417829,382661882,,1582455833000,55435242412a
,TILTING,100,1582456062000,,,16,217409260,382662726,,1582456016000,55435242412a
,UNKNOWN,3,1582456153000,,,1899,217415303,382652691,,1582456150000,55435242412a
,UNKNOWN,3,1582456220000,,,1899,217415303,382652691,,1582456271000,55435242412a
,UNKNOWN,2,1582456339000,,,1899,217415303,382652691,,1582456389000,55435242412a
,UNKNOWN,3,1582456463000,,,1899,217415303,382652691,,1582456507000,55435242412a
,STILL,1,1582456578000,,,1899,217392946,382616166,,1582456625000,55435242412a
,UNKNOWN,2,1582456673000,2,,17,217388078,382596601,31,1582456673000,55435242412a
212,TILTING,100,1582456713000,2,0,5,217384816,382595925,31,1582456705000,55435242412a
,IN_CAR,10,1582456835000,2,,17,217387483,382593812,31,1582456832000,55435242412a
,STILL,1,1582456988000,2,,29,217385167,382601474,30,1582456953000,55435242412a
,UNKNOWN,2,1582457077000,,,26,217389628,382608265,,1582457074000,55435242412a
,STILL,1,1582457275000,2,,60,217388466,382614030,30,1582457195000,55435242412a
,UNKNOWN,2,1582457455000,,,1399,217378040,382559332,,1582457435000,55435242412a
,UNKNOWN,1,1582457531000,,,135,217396778,382642346,,1582457516000,55435242412a
,UNKNOWN,2,1582457608000,,,268,217396778,382642346,,1582457605000,55435242412a
,UNKNOWN,2,1582457685000,2,,31,217396242,382653241,31,1582457706000,55435242412a
,STILL,1,1582457762000,2,,184,217396242,382653241,31,1582457808000,55435242412a
,UNKNOWN,1,1582457932000,2,,365,217396242,382653241,31,1582457929000,55435242412a
,STILL,1,1582458003000,2,,548,217396242,382653241,31,1582458051000,55435242412a
,IN_CAR,1,1582458123000,,,1899,217415303,382652691,,1582458171000,55435242412a
,TILTING,100,1582458346000,,,1899,217415303,382652691,,1582458292000,55435242412a
,STILL,100,1582458371000,,,1899,217415303,382652691,,1582458411000,55435242412a
,STILL,100,1582458483000,,,1899,217415303,382652691,,1582458529000,55435242412a
,STILL,100,1582458600000,,,1899,217415303,382652691,,1582458647000,55435242412a
,STILL,100,1582458718000,,,1899,217415303,382652691,,1582458766000,55435242412a
,STILL,100,1582458837000,,,1899,217415303,382652691,,1582458884000,55435242412a
,STILL,100,1582459006000,,,1899,217415303,382652691,,1582459001000,55435242412a
,STILL,100,1582459124000,,,1899,217415303,382652691,,1582459120000,55435242412a
,STILL,100,1582459425000,,,1899,217415303,382652691,,1582459419000,55435242412a
,STILL,100,1582459727000,,,1899,217415303,382652691,,1582459721000,55435242412a
,STILL,100,1582460029000,,,1899,217415303,382652691,,1582460024000,55435242412a
,STILL,100,1582461237000,,,1899,217415303,382652691,,1582461237000,55435242412a
,STILL,100,1582461563000,,,1899,217415303,382652691,,1582461558000,55435242412a
,STILL,100,1582462921000,,,1899,217415303,382652691,,1582462920000,55435242412a
,UNKNOWN,1,1582464190000,,,72,217417578,382662223,,1582464187000,55435242412a
,STILL,100,1582464313000,,,77,217417578,382662223,,1582464310000,55435242412a
,STILL,100,1582464600000,,,17,217417696,382662572,,1582464557000,55435242412a
,STILL,100,1582465598000,,,16,217417647,382661555,,1582465594000,55435242412a
,TILTING,100,1582466558000,,,23,217417837,382661939,,1582466412000,55435242412a
,STILL,100,1582468767000,,,16,217417719,382662405,,1582468767000,55435242412a
,STILL,100,1582468782000,,,82,217418510,382664835,,1582468791000,55435242412a
,UNKNOWN,1,1582469729000,,,22,217417770,382661737,,1582469719000,55435242412a
,IN_CAR,1,1582469808000,,,23,217417788,382661839,,1582469795000,55435242412a
,TILTING,100,1582469973000,,,22,217417741,382661817,,1582470015000,55435242412a
,STILL,100,1582470125000,,,23,217417887,382662002,,1582470118000,55435242412a
,STILL,100,1582470260000,,,16,217417694,382662488,,1582470133000,55435242412a
,IN_CAR,10,1582470585000,,,16,217417729,382661646,,1582470582000,55435242412a
,STILL,100,1582470646000,,,1899,217415303,382652691,,1582470643000,55435242412a
,STILL,1,1582470768000,,,17,217417745,382661611,,1582470764000,55435242412a
,UNKNOWN,2,1582470924000,,,16,217417725,382661630,,1582470882000,55435242412a
,TILTING,100,1582471133000,3,,22,217418105,382661581,37,1582471001000,55435242412a
,IN_CAR,10,1582471226000,,,1899,217415303,382652691,,1582471273000,55435242412a
,STILL,1,1582471303000,,,116,217391399,382616715,,1582471318000,55435242412a
,IN_CAR,10,1582471374000,,,1899,217415303,382652691,,1582471386000,55435242412a
,IN_CAR,10,1582471453000,,,1899,217415303,382652691,,1582471460000,55435242412a
,IN_TWO_WHEELER_VEHICLE,1,1582471529000,,,1899,217415303,382652691,,1582471530000,55435242412a
,IN_CAR,10,1582471595000,,,1899,217415303,382652691,,1582471592000,55435242412a
,UNKNOWN,1,1582471656000,,,1899,217415303,382652691,,1582471653000,55435242412a
,IN_CAR,1,1582471736000,,,1899,217415303,382652691,,1582471715000,55435242412a
,UNKNOWN,2,1582471812000,,,778,217388459,382592421,,1582471775000,55435242412a
,STILL,1,1582471896000,,,1899,217415303,382652691,,1582471893000,55435242412a
,IN_CAR,1,1582472049000,,,1899,217415303,382652691,,1582472013000,55435242412a
,ON_BICYCLE,1,1582472134000,,,1899,217415303,382652691,,1582472131000,55435242412a
,UNKNOWN,2,1582472210000,,,1899,217415303,382652691,,1582472249000,55435242412a
,STILL,1,1582472405000,,,1899,217415303,382652691,,1582472367000,55435242412a
,UNKNOWN,2,1582472489000,,,1899,217415303,382652691,,1582472486000,55435242412a
,IN_CAR,10,1582472642000,,,1899,217415303,382652691,,1582472603000,55435242412a
,UNKNOWN,2,1582472724000,,,1899,217415303,382652691,,1582472721000,55435242412a
,IN_CAR,1,1582472883000,,,1899,217415303,382652691,,1582472839000,55435242412a
,IN_CAR,10,1582472961000,,,1899,217415303,382652691,,1582472958000,55435242412a
,IN_CAR,10,1582473114000,,,1899,217415303,382652691,,1582473085000,55435242412a
,UNKNOWN,1,1582473207000,,,1899,217415303,382652691,,1582473204000,55435242412a
,IN_CAR,1,1582473360000,,,1899,217415303,382652691,,1582473321000,55435242412a
,IN_CAR,1,1582473442000,,,1899,217415303,382652691,,1582473439000,55435242412a
,UNKNOWN,2,1582473595000,,,1899,217415303,382652691,,1582473558000,55435242412a
,IN_CAR,10,1582473680000,,,1899,217415303,382652691,,1582473677000,55435242412a
,UNKNOWN,1,1582473833000,,,1899,217415303,382652691,,1582473805000,55435242412a
,UNKNOWN,3,1582473925000,,,1899,217415303,382652691,,1582473922000,55435242412a
,IN_CAR,10,1582474043000,,,1899,217415303,382652691,,1582474040000,55435242412a
,UNKNOWN,1,1582474196000,,,1899,217415303,382652691,,1582474158000,55435242412a
,STILL,100,1582474280000,,,1899,217415303,382652691,,1582474277000,55435242412a
,IN_CAR,1,1582474434000,,,1899,217415303,382652691,,1582474395000,55435242412a
,TILTING,100,1582474567000,,,1899,217415303,382652691,,1582474513000,55435242412a
,STILL,100,1582474593000,,,1899,217415303,382652691,,1582474631000,55435242412a
,IN_CAR,10,1582474820000,,,1899,217415303,382652691,,1582474750000,55435242412a
,IN_CAR,10,1582474964000,,,1899,217415303,382652691,,1582474893000,55435242412a
,UNKNOWN,1,1582475053000,,,1899,217415303,382652691,,1582475050000,55435242412a
,ON_BICYCLE,1,1582475265000,,,1899,217415303,382652691,,1582475194000,55435242412a
,STILL,100,1582475362000,,,1899,217415303,382652691,,1582475357000,55435242412a
,STILL,100,1582475498000,,,1899,217415303,382652691,,1582475494000,55435242412a
,UNKNOWN,1,1582475566000,,,1899,217415303,382652691,,1582475584000,55435242412a
,TILTING,100,1582475628000,,,1899,217415303,382652691,,1582475640000,55435242412a
,UNKNOWN,1,1582475663000,,,1899,217415303,382652691,,1582475660000,55435242412a
,UNKNOWN,3,1582475814000,,,1899,217415303,382652691,,1582475811000,55435242412a
,TILTING,100,1582475873000,,,1799,217299788,382420449,,1582475846000,55435242412a
,STILL,1,1582475911000,,,1799,217299788,382420449,,1582475908000,55435242412a
,IN_CAR,1,1582475971000,,,1799,217299788,382420449,,1582475968000,55435242412a
,UNKNOWN,3,1582476048000,,,1799,217299788,382420449,,1582476089000,55435242412a
,ON_BICYCLE,1,1582476160000,,,1799,217299788,382420449,,1582476210000,55435242412a
,STILL,1,1582476366000,,,1799,217299788,382420449,,1582476330000,55435242412a
,UNKNOWN,2,1582476455000,,,1799,217299788,382420449,,1582476452000,55435242412a
,IN_CAR,2,1582476608000,,,1799,217299788,382420449,,1582476572000,55435242412a
,ON_BICYCLE,1,1582476696000,,,1799,217299788,382420449,,1582476693000,55435242412a
,STILL,1,1582476773000,,,1799,217299788,382420449,,1582476815000,55435242412a
,IN_CAR,1,1582476971000,,,1799,217299788,382420449,,1582476935000,55435242412a
,UNKNOWN,2,1582477059000,,,1799,217299788,382420449,,1582477056000,55435242412a
,UNKNOWN,2,1582477136000,,,1799,217299788,382420449,,1582477186000,55435242412a
,IN_CAR,1,1582477311000,,,1799,217299788,382420449,,1582477307000,55435242412a
,RUNNING,1,1582477387000,,,1799,217299788,382420449,,1582477404000,55435242412a
,RUNNING,1,1582477506000,,,1799,217299788,382420449,,1582477503000,55435242412a
,STILL,100,1582477582000,,,1799,217299788,382420449,,1582477579000,55435242412a
,STILL,100,1582477659000,,,1799,217299788,382420449,,1582477656000,55435242412a
,IN_CAR,1,1582477739000,,,1799,217299788,382420449,,1582477736000,55435242412a
,STILL,1,1582477822000,,,1799,217299788,382420449,,1582477819000,55435242412a
,IN_RAIL_VEHICLE,1,1582477976000,,,1799,217299788,382420449,,1582477940000,55435242412a
,STILL,100,1582478064000,,,1799,217299788,382420449,,1582478061000,55435242412a
,TILTING,100,1582478232000,,,1799,217299788,382420449,,1582478182000,55435242412a
,UNKNOWN,1,1582478253000,,,1799,217299788,382420449,,1582478305000,55435242412a
,STILL,100,1582478530000,2,,16,217329902,382461576,37,1582478527000,55435242412a
,TILTING,100,1582479131000,2,,16,217329737,382461609,37,1582479137000,55435242412a
299,UNKNOWN,2,1582479708000,5,0,16,217329723,382461668,37,1582479705000,55435242412a
,STILL,100,1582479756000,2,,23,217329721,382461669,37,1582479767000,55435242412a
33,STILL,100,1582479858000,5,0,16,217329721,382461669,37,1582479865000,55435242412a
235,TILTING,100,1582479933000,6,0,16,217329832,382461534,36,1582479974000,55435242412a
287,IN_CAR,10,1582480079000,5,0,16,217329732,382461607,31,1582480073000,55435242412a
,TILTING,100,1582480187000,6,,71,217329732,382461618,31,1582480137000,55435242412a
,IN_CAR,10,1582480262000,,,1700,217344504,382449514,,1582480259000,55435242412a
,ON_BICYCLE,1,1582480384000,6,,15,217329908,382461579,36,1582480381000,55435242412a
,IN_CAR,10,1582480576000,5,,16,217329726,382461593,36,1582480500000,55435242412a
,STILL,100,1582480722000,5,,16,217329812,382461403,36,1582480720000,55435242412a
,STILL,100,1582480857000,5,,15,217329894,382461563,36,1582480825000,55435242412a
,STILL,100,1582480925000,2,,16,217329721,382461669,37,1582480936000,55435242412a
,STILL,100,1582481129000,2,,16,217329721,382461669,37,1582481046000,55435242412a
,TILTING,100,1582481666000,5,,16,217329687,382461703,36,1582481625000,55435242412a
,STILL,100,1582481698000,5,,16,217329687,382461703,36,1582481771000,55435242412a
,IN_CAR,1,1582482149000,4,,16,217342623,382472024,31,1582482146000,55435242412a
,ON_BICYCLE,1,1582482234000,2,,17,217348588,382477524,31,1582482200000,55435242412a
,IN_CAR,10,1582482295000,,,16,217354665,382481042,,1582482294000,55435242412a
,IN_CAR,10,1582482357000,2,,26,217357565,382483774,33,1582482354000,55435242412a
,IN_RAIL_VEHICLE,1,1582482418000,,,17,217353924,382480522,,1582482417000,55435242412a
,IN_RAIL_VEHICLE,1,1582482541000,2,,25,217352059,382479235,31,1582482538000,55435242412a
,IN_CAR,10,1582482603000,2,,17,217349499,382477677,31,1582482602000,55435242412a
,IN_CAR,10,1582482664000,2,,16,217346621,382474736,31,1582482661000,55435242412a
,UNKNOWN,1,1582482787000,2,,16,217346413,382474939,31,1582482784000,55435242412a
,STILL,100,1582482908000,2,,16,217347050,382475294,31,1582482907000,55435242412a
,UNKNOWN,2,1582483031000,2,,25,217344093,382474410,31,1582482966000,55435242412a
195,RUNNING,1,1582483155000,2,0,27,217343538,382472876,31,1582483152000,55435242412a
,UNKNOWN,2,1582483237000,2,,17,217334055,382465440,31,1582483234000,55435242412a
,UNKNOWN,2,1582483298000,5,,17,217330004,382461901,32,1582483295000,55435242412a
,UNKNOWN,1,1582483375000,2,,17,217324941,382458483,32,1582483355000,55435242412a
,STILL,1,1582483451000,2,,44,217312399,382448318,32,1582483427000,55435242412a
,IN_CAR,1,1582483536000,2,,25,217311179,382447837,32,1582483533000,55435242412a
,UNKNOWN,3,1582483613000,2,,208,217311179,382447837,32,1582483655000,55435242412a
,UNKNOWN,1,1582483726000,,,1700,217344504,382449514,,1582483777000,55435242412a
,STILL,1,1582483847000,,,1700,217344504,382449514,,1582483899000,55435242412a
,TILTING,100,1582484073000,,,1700,217344504,382449514,,1582484027000,55435242412a
,IN_CAR,10,1582484152000,,,1700,217344504,382449514,,1582484149000,55435242412a
,IN_CAR,10,1582484228000,,,1700,217344504,382449514,,1582484269000,55435242412a
,IN_BUS,1,1582484305000,,,1700,217344504,382449514,,1582484322000,55435242412a
,UNKNOWN,1,1582484387000,,,1700,217344504,382449514,,1582484384000,55435242412a
,IN_CAR,10,1582484480000,,,1700,217344504,382449514,,1582484477000,55435242412a
,IN_TWO_WHEELER_VEHICLE,1,1582484542000,,,1700,217344504,382449514,,1582484539000,55435242412a
,STILL,100,1582484603000,,,1700,217344504,382449514,,1582484600000,55435242412a
,IN_CAR,10,1582484665000,,,1700,217344504,382449514,,1582484662000,55435242412a
,STILL,100,1582484752000,,,1700,217344504,382449514,,1582484723000,55435242412a
,IN_CAR,10,1582484855000,,,1700,217344504,382449514,,1582484843000,55435242412a
,EXITING_VEHICLE,100,1582484924000,,,1700,217344504,382449514,,1582484903000,55435242412a
,UNKNOWN,1,1582484967000,,,1899,217415303,382652691,,1582484964000,55435242412a
,IN_CAR,10,1582485028000,,,1899,217415303,382652691,,1582485025000,55435242412a
,IN_CAR,10,1582485091000,,,1899,217415303,382652691,,1582485088000,55435242412a
,STILL,100,1582485245000,,,1899,217415303,382652691,,1582485234000,55435242412a
,STILL,100,1582485313000,,,1899,217415303,382652691,,1582485319000,55435242412a
,STILL,100,1582485408000,,,1899,217415303,382652691,,1582485405000,55435242412a
,STILL,100,1582485544000,,,1899,217415303,382652691,,1582485490000,55435242412a
,STILL,100,1582485612000,,,1899,217415303,382652691,,1582485608000,55435242412a
,STILL,100,1582485709000,,,1899,217415303,382652691,,1582485706000,55435242412a
,STILL,100,1582485777000,,,1899,217415303,382652691,,1582485786000,55435242412a
,STILL,100,1582485855000,,,1899,217415303,382652691,,1582485852000,55435242412a
,TILTING,100,1582485988000,,,16,217417708,382661993,,1582486011000,55435242412a
