heading|activity.type|activity.confidence|activity.timestampMs|verticalAccuracy|velocity|accuracy|longitude|latitude|altitude|timestampMs|userid
,UNKNOWN,2,1582476455,,,2000,217419030,382655112,,1582114430,55435242412a
,IN_CAR,2,1582476608,,,2000,217419030,382655112,,1582114490,55435242412a
,ON_BICYCLE,1,1582476696,,,2000,217419030,382655112,,1582114555,55435242412a
,STILL,1,1582476773,,,2000,217419030,382655112,,1582114709,55435242412a
,IN_CAR,1,1582476971,,,2000,217419030,382655112,,1582114730,55435242412a
,UNKNOWN,2,1582477059,,,2000,217419030,382655112,,1582114747,55435242412a
,UNKNOWN,2,1582477136,,,2000,217419030,382655112,,1582114795,55435242412a
,IN_CAR,1,1582477311,,,2000,217419030,382655112,,1582114855,55435242412a
,RUNNING,1,1582477387,,,2000,217419030,382655112,,1582114916,55435242412a
,RUNNING,1,1582477506,,,2000,217419030,382655112,,1582114976,55435242412a
,STILL,100,1582477582,,,2000,217419030,382655112,,1582115011,55435242412a
,STILL,100,1582477659,,,23,217417767,382661741,,1582115029,55435242412a
,IN_CAR,1,1582477739,,,16,217417682,382661930,,1582115094,55435242412a
,STILL,1,1582477822,,,16,217417733,382661597,,1582115196,55435242412a
,IN_RAIL_VEHICLE,1,1582477976,,,23,217417841,382661817,,1582115332,55435242412a
,STILL,100,1582478064,,,16,217417740,382661640,,1582116485,55435242412a
,TILTING,100,1582478232,,,2000,217419030,382655112,,1582117873,55435242412a
351,UNKNOWN,1,1582478253,,0,1011,217417765,382661684,,1582117895,55435242412a
7,STILL,100,1582478530,,0,23,217417764,382661687,,1582117914,55435242412a
199,TILTING,100,1582479131,,0,20,217417750,382661654,,1582117926,55435242412a
199,UNKNOWN,2,1582479708,,0,20,217417750,382661654,,1582117927,55435242412a
303,STILL,100,1582479756,,0,23,217417701,382661942,,1582117948,55435242412a
222,STILL,100,1582479858,,0,22,217417598,382661831,,1582117966,55435242412a
155,TILTING,100,1582479933,,0,22,217417711,382661788,,1582117984,55435242412a
168,IN_CAR,10,1582480079,,0,22,217417714,382661752,,1582118004,55435242412a
355,TILTING,100,1582480187,,0,22,217417660,382661879,,1582118244,55435242412a
,IN_CAR,10,1582480262,,,1532,217417058,382657082,,1582118314,55435242412a
,ON_BICYCLE,1,1582480384,,,1532,217417058,382657082,,1582118482,55435242412a
,IN_CAR,10,1582480576,,,1532,217417058,382657082,,1582118614,55435242412a
,STILL,100,1582480722,,,1532,217417058,382657082,,1582118734,55435242412a
,STILL,100,1582480857,,,1532,217417058,382657082,,1582118854,55435242412a
,STILL,100,1582480925,,,22,217417600,382661843,,1582118919,55435242412a
,STILL,100,1582481129,,,16,217417651,382662262,,1582118976,55435242412a
,TILTING,100,1582481666,,,16,217417681,382662005,,1582118995,55435242412a
,STILL,100,1582481698,,,16,217417576,382661774,,1582119100,55435242412a
,IN_CAR,1,1582482149,,,15,217417655,382661862,,1582119220,55435242412a
,ON_BICYCLE,1,1582482234,,,16,217417631,382661859,,1582119241,55435242412a
,IN_CAR,10,1582482295,,,16,217417700,382661614,,1582119260,55435242412a
,IN_CAR,10,1582482357,,,300,217419030,382658255,,1582119321,55435242412a
,IN_RAIL_VEHICLE,1,1582482418,,,15,217417637,382661851,,1582119420,55435242412a
,IN_RAIL_VEHICLE,1,1582482541,,,48,217417637,382661851,,1582119442,55435242412a
,IN_CAR,10,1582482603,,,16,217417557,382661761,,1582119567,55435242412a
,IN_CAR,10,1582482664,,,17,217417749,382661654,,1582119593,55435242412a
,UNKNOWN,1,1582482787,,,16,217417717,382661545,,1582119684,55435242412a
,STILL,100,1582482908,,,1532,217417058,382657082,,1582119814,55435242412a
,UNKNOWN,2,1582483031,,,16,217417769,382661643,,1582119855,55435242412a
,RUNNING,1,1582483155,,,16,217417769,382661643,,1582119874,55435242412a
,UNKNOWN,2,1582483237,,,16,217417769,382661643,,1582119891,55435242412a
,UNKNOWN,2,1582483298,,,64,217417578,382662223,,1582119910,55435242412a
,UNKNOWN,1,1582483375,,,17,217417525,382662182,,1582119916,55435242412a
,STILL,1,1582483451,,,17,217417525,382662182,,1582119918,55435242412a
,IN_CAR,1,1582483536,,,17,217417525,382662182,,1582119919,55435242412a
205,UNKNOWN,3,1582483613,,0,42,217417593,382662248,,1582119937,55435242412a
165,UNKNOWN,1,1582483726,,0,34,217417763,382661667,,1582119954,55435242412a
,STILL,1,1582483847,30,0,14,217396367,382715400,19,1582119974,55435242412a
36,TILTING,100,1582484073,18,12,14,217415820,382665094,219,1582119990,55435242412a
133,IN_CAR,10,1582484152,16,11,11,217409470,382670836,222,1582120005,55435242412a
331,IN_CAR,10,1582484228,15,51,11,217400600,382685815,204,1582120021,55435242412a
349,IN_BUS,1,1582484305,15,2,7,217399805,382688579,202,1582120029,55435242412a
,UNKNOWN,1,1582484387,16,0,7,217415983,382661767,-73,1582120046,55435242412a
89,IN_CAR,10,1582484480,11,0,11,217417702,382662035,9,1582120062,55435242412a
270,IN_TWO_WHEELER_VEHICLE,1,1582484542,9,0,13,217418243,382662144,18,1582120078,55435242412a
269,STILL,100,1582484603,9,0,6,217418420,382661322,20,1582120093,55435242412a
270,IN_CAR,10,1582484665,10,0,10,217417713,382660988,17,1582120108,55435242412a
,STILL,100,1582484752,11,,16,217417720,382662373,126,1582120179,55435242412a
,IN_CAR,10,1582484855,15,0,7,217414800,382659450,127,1582120304,55435242412a
48,EXITING_VEHICLE,100,1582484924,12,4,8,217415337,382660014,127,1582120306,55435242412a
,UNKNOWN,1,1582484967,12,,16,217417736,382661597,127,1582120348,55435242412a
34,IN_CAR,10,1582485028,13,2,28,217421059,382664396,127,1582120373,55435242412a
342,IN_CAR,10,1582485091,14,2,8,217422544,382658976,127,1582120390,55435242412a
265,STILL,100,1582485245,8,1,5,217418317,382662314,127,1582120404,55435242412a
301,STILL,100,1582485313,8,0,10,217418890,382662224,126,1582120421,55435242412a
278,STILL,100,1582485408,8,1,11,217417619,382661955,124,1582120437,55435242412a
90,STILL,100,1582485544,8,0,14,217417308,382661537,122,1582120452,55435242412a
86,STILL,100,1582485612,8,0,9,217417565,382661037,119,1582120467,55435242412a
202,STILL,100,1582485709,8,0,10,217417751,382660450,118,1582120483,55435242412a
127,STILL,100,1582485777,8,0,3,217417750,382660400,118,1582120499,55435242412a
178,STILL,100,1582485855,8,0,3,217417750,382660401,118,1582120514,55435242412a
123,TILTING,100,1582485988,8,0,3,217419088,382659892,113,1582120521,55435242412a
342,STILL,100,1582486071,8,0,14,217418576,382660567,113,1582120537,55435242412a
271,TILTING,100,1582486156,8,0,7,217419056,382660012,113,1582120552,55435242412a
91,IN_CAR,10,1582486224,8,0,7,217419179,382659895,113,1582120567,55435242412a
91,STILL,100,1582486297,8,0,3,217419200,382659867,113,1582120582,55435242412a
270,UNKNOWN,2,1582486427,8,0,14,217418434,382660648,113,1582120598,55435242412a
,UNKNOWN,1,1582486566,8,,22,217417655,382661889,113,1582120631,55435242412a
,STILL,100,1582486687,,,16,217417681,382661938,,1582120714,55435242412a
,STILL,100,1582486729,,,16,217417681,382661938,,1582120736,55435242412a
,STILL,100,1582486793,,,16,217417708,382661616,,1582120995,55435242412a
,IN_CAR,1,1582486880,,,16,217417708,382661616,,1582121025,55435242412a
,TILTING,100,1582487298,,,22,217417796,382661767,,1582121049,55435242412a
,STILL,100,1582487335,,,29,217417578,382662223,,1582121290,55435242412a
,STILL,100,1582487692,,,17,217417740,382661747,,1582122189,55435242412a
,TILTING,100,1582488773,,,22,217417751,382661749,,1582122231,55435242412a
,IN_CAR,10,1582489832,,,16,217417738,382661687,,1582122304,55435242412a
,ON_BICYCLE,2,1582489883,,,16,217417735,382661673,,1582122323,55435242412a
,UNKNOWN,2,1582489953,,,16,217417744,382661717,,1582122404,55435242412a
,STILL,100,1582490020,,,16,217417717,382661545,,1582122424,55435242412a
,STILL,100,1582490183,,,300,217419030,382658255,,1582122511,55435242412a
,STILL,100,1582490246,,,22,217417766,382661753,,1582122631,55435242412a
,STILL,100,1582490314,,,17,217417675,382661656,,1582123120,55435242412a
,STILL,100,1582490381,,,17,217417622,382661619,,1582123228,55435242412a
177,TILTING,100,1582490721,2,0,16,217417633,382661521,37,1582123254,55435242412a
,UNKNOWN,1,1582491112,2,,17,217417628,382661615,37,1582123295,55435242412a
,STILL,100,1582491187,,,128,217417935,382662675,,1582123340,55435242412a
,STILL,100,1582491250,,,128,217417935,382662675,,1582123550,55435242412a
,UNKNOWN,1,1582491492,,,2056,217419924,382656046,,1582123673,55435242412a
,UNKNOWN,1,1582491613,,,23,217417578,382662223,,1582136842,55435242412a
,STILL,100,1582491703,,,17,217417578,382662223,,1582136866,55435242412a
,STILL,100,1582492160,,,16,217417717,382662372,,1582136928,55435242412a
,TILTING,100,1582492360,,,16,217417697,382662330,,1582136945,55435242412a
,STILL,100,1582493008,,,16,217417708,382662324,,1582136961,55435242412a
,STILL,100,1582493397,,,17,217417877,382662596,,1582137057,55435242412a
,STILL,100,1582495727,,,26,217417578,382662223,,1582137089,55435242412a
,STILL,100,1582495958,,,16,217417644,382662297,,1582137148,55435242412a
,STILL,100,1582496085,,,16,217417578,382662223,,1582137253,55435242412a
,STILL,100,1582496661,,,16,217417578,382662223,,1582137490,55435242412a
,STILL,100,1582497594,,,17,217417578,382662223,,1582137613,55435242412a
,STILL,100,1582499936,,,16,217417578,382662223,,1582137669,55435242412a
,STILL,100,1582501785,,,16,217417578,382662223,,1582137787,55435242412a
,STILL,100,1582503581,,,16,217417680,382662301,,1582137970,55435242412a
,STILL,100,1582505389,,,35,217417578,382662223,,1582138123,55435242412a
,STILL,100,1582507198,,,35,217417578,382662223,,1582138245,55435242412a
90,STILL,100,1582508998,,0,16,217417578,382662223,,1582138607,55435242412a
,STILL,100,1582511004,,,16,217417578,382662223,,1582138979,55435242412a
,TILTING,100,1582511636,,,16,217417734,382662382,,1582139339,55435242412a
,STILL,100,1582512875,,,16,217417695,382662336,,1582139699,55435242412a
,STILL,100,1582514672,,,16,217417695,382662336,,1582140059,55435242412a
,STILL,100,1582516485,,,16,217417578,382662223,,1582140957,55435242412a
,STILL,100,1582518282,,,16,217417578,382662223,,1582141859,55435242412a
,STILL,100,1582520082,,,17,217417578,382662223,,1582142757,55435242412a
,STILL,100,1582521882,,,17,217417578,382662223,,1582143611,55435242412a
,STILL,100,1582523685,,,16,217417717,382661545,,1582143730,55435242412a
,STILL,100,1582525482,,,33,217417578,382662223,,1582143953,55435242412a
,IN_CAR,1,1582527172,,,26,217417578,382662223,,1582144294,55435242412a
,TILTING,100,1582527193,,,16,217417678,382662360,,1582144311,55435242412a
,UNKNOWN,1,1582527943,,,16,217417723,382662387,,1582144568,55435242412a
,STILL,100,1582528161,,,16,217417717,382661545,,1582145706,55435242412a
,STILL,100,1582528552,,,16,217417583,382662368,,1582145784,55435242412a
,STILL,100,1582530445,,,16,217417583,382662368,,1582145839,55435242412a
,STILL,100,1582531782,,,16,217417683,382662315,,1582146015,55435242412a
221,STILL,100,1582535135,,0,26,217417583,382662227,,1582147112,55435242412a
,TILTING,100,1582535688,,,16,217417578,382662223,,1582147142,55435242412a
,IN_CAR,10,1582536219,,,16,217417622,382662418,,1582147449,55435242412a
,UNKNOWN,1,1582536309,,,16,217417706,382662325,,1582147469,55435242412a
,STILL,100,1582536492,,,2000,217419030,382655112,,1582147535,55435242412a
,UNKNOWN,2,1582536568,,,22,217417713,382661782,,1582147573,55435242412a
,UNKNOWN,1,1582536702,,,23,217417578,382662223,,1582147648,55435242412a
,STILL,100,1582536943,,,26,217417578,382662223,,1582148546,55435242412a
,STILL,100,1582537129,,,26,217417578,382662223,,1582150348,55435242412a
,TILTING,100,1582537294,,,16,217417668,382661622,,1582150544,55435242412a
,IN_CAR,10,1582537365,,,16,217417568,382662213,,1582150574,55435242412a
,ON_BICYCLE,1,1582537477,,,16,217417525,382662255,,1582150632,55435242412a
,TILTING,100,1582537651,,,16,217417234,382662104,,1582150698,55435242412a
28,UNKNOWN,1,1582537718,,0,16,217417577,382662363,,1582150720,55435242412a
,IN_CAR,10,1582537800,,,16,217417793,382662429,,1582150838,55435242412a
,IN_TWO_WHEELER_VEHICLE,3,1582537869,,,16,217417432,382662248,,1582150878,55435242412a
,IN_CAR,10,1582537934,,,16,217417349,382662219,,1582150928,55435242412a
,UNKNOWN,1,1582537995,,,16,217417606,382662239,,1582150958,55435242412a
,UNKNOWN,1,1582538056,,,16,217417566,382662214,,1582151019,55435242412a
,UNKNOWN,2,1582538120,,,17,217417484,382662089,,1582151040,55435242412a
,STILL,1,1582538182,,,16,217417680,382662338,,1582151055,55435242412a
,IN_CAR,10,1582538244,,,16,217417717,382661545,,1582151106,55435242412a
,IN_TWO_WHEELER_VEHICLE,5,1582538312,,,22,217417828,382661884,,1582151183,55435242412a
,IN_RAIL_VEHICLE,1,1582538374,,,22,217417824,382661867,,1582151206,55435242412a
,IN_BUS,1,1582538436,,,17,217417738,382661680,,1582151233,55435242412a
,IN_CAR,10,1582538498,,,17,217417732,382661653,,1582151326,55435242412a
,IN_RAIL_VEHICLE,2,1582538561,,,16,217417717,382661545,,1582151386,55435242412a
,IN_TWO_WHEELER_VEHICLE,1,1582538623,,,17,217417697,382661784,,1582151423,55435242412a
,IN_RAIL_VEHICLE,1,1582538684,,,26,217417578,382662223,,1582151444,55435242412a
,IN_RAIL_VEHICLE,1,1582538747,,,26,217417578,382662223,,1582151667,55435242412a
,UNKNOWN,1,1582538808,,,23,217417578,382662223,,1582151860,55435242412a
,IN_CAR,10,1582540840,,,23,217417578,382662223,,1582152047,55435242412a
,TILTING,100,1582542874,,,16,217417576,382662169,,1582152346,55435242412a
,IN_CAR,10,1582542942,,,16,217417576,382662169,,1582152646,55435242412a
,IN_CAR,10,1582543045,,,23,217417578,382662223,,1582152878,55435242412a
,IN_CAR,10,1582543121,,,16,217417587,382662222,,1582153003,55435242412a
,STILL,100,1582543184,,,26,217417578,382662223,,1582153361,55435242412a
90,STILL,100,1582543306,,0,26,217417578,382662223,,1582156928,55435242412a
0,STILL,100,1582543435,18,0,8,217419433,382662217,-11,1582156955,55435242412a
0,STILL,100,1582543686,18,0,8,217419433,382662217,-11,1582160089,55435242412a
,STILL,100,1582543751,,,16,217417612,382662224,,1582160393,55435242412a
,STILL,100,1582543929,,,16,217417612,382662224,,1582166788,55435242412a
,STILL,100,1582544060,,,16,217417574,382662180,,1582167089,55435242412a
,IN_CAR,10,1582544192,,,16,217417729,382661956,,1582180349,55435242412a
,IN_CAR,10,1582544288,,,16,217417679,382661944,,1582180396,55435242412a
,STILL,100,1582544354,,,16,217417679,382661944,,1582180442,55435242412a
,STILL,100,1582544539,,,16,217417679,382661944,,1582180534,55435242412a
,STILL,100,1582544665,,,16,217417679,382661944,,1582180624,55435242412a
,STILL,100,1582544967,,,16,217417679,382661944,,1582180660,55435242412a
,STILL,100,1582545900,,,16,217417765,382662024,,1582180720,55435242412a
,STILL,100,1582546017,,,16,217417765,382662024,,1582180750,55435242412a
,STILL,100,1582546147,,,16,217417765,382662024,,1582180819,55435242412a
,STILL,100,1582546215,,,16,217417765,382662024,,1582180840,55435242412a
,STILL,100,1582546445,,,16,217417765,382662024,,1582180932,55435242412a
,UNKNOWN,1,1582547714,,,16,217417765,382662024,,1582181026,55435242412a
,STILL,100,1582547787,,,16,217417717,382661545,,1582181070,55435242412a
,STILL,100,1582549444,,,16,217417717,382661545,,1582181160,55435242412a
,TILTING,100,1582549623,,,16,217417717,382661545,,1582181206,55435242412a
,IN_CAR,10,1582551432,,,23,217417578,382662223,,1582181268,55435242412a
,IN_CAR,10,1582551509,,,2400,217560629,382681071,,1582181388,55435242412a
,IN_CAR,10,1582551584,,,26,217417578,382662223,,1582181448,55435242412a
,STILL,100,1582551740,,,16,217417717,382661545,,1582181514,55435242412a
,IN_CAR,10,1582551826,,,26,217417578,382662223,,1582181573,55435242412a
,TILTING,100,1582552039,,,26,217417578,382662223,,1582181641,55435242412a
,IN_CAR,10,1582552221,,,26,217417578,382662223,,1582181699,55435242412a
,UNKNOWN,1,1582552303,,,15,217417645,382661884,,1582181761,55435242412a
,IN_CAR,10,1582552387,,,16,217417717,382661545,,1582181822,55435242412a
,UNKNOWN,1,1582552448,,,16,217417592,382662215,,1582181942,55435242412a
,IN_CAR,10,1582552510,,,29,217417578,382662223,,1582182062,55435242412a
,UNKNOWN,1,1582552572,,,31,217417578,382662223,,1582182251,55435242412a
,UNKNOWN,2,1582552633,,,22,217417692,382661945,,1582182372,55435242412a
,UNKNOWN,1,1582552707,,,16,217417648,382662312,,1582182732,55435242412a
,IN_CAR,10,1582552783,,,16,217417648,382662312,,1582183094,55435242412a
,TILTING,100,1582552902,,,23,217417578,382662223,,1582183452,55435242412a
,UNKNOWN,2,1582617954,,,23,217417578,382662223,,1582183814,55435242412a
,IN_CAR,10,1582618025,,,16,217417648,382661897,,1582184175,55435242412a
,UNKNOWN,1,1582618159,,,22,217417579,382661810,,1582184533,55435242412a
,IN_CAR,10,1582618330,,,22,217417579,382661810,,1582184903,55435242412a
,IN_TWO_WHEELER_VEHICLE,1,1582618407,,,16,217417650,382661885,,1582185016,55435242412a
,IN_CAR,10,1582618495,,,16,217417717,382661545,,1582187188,55435242412a
,STILL,1,1582618569,,,16,217417772,382661675,,1582187221,55435242412a
,IN_CAR,10,1582618662,,,22,217417786,382661742,,1582187270,55435242412a
,IN_CAR,10,1582618726,,,22,217417798,382661789,,1582187408,55435242412a
,IN_CAR,10,1582618787,,,23,217417821,382661891,,1582187511,55435242412a
,UNKNOWN,2,1582618849,2,,31,217417717,382661545,37,1582187651,55435242412a
,IN_CAR,10,1582618910,2,,16,217417724,382661620,37,1582187893,55435242412a
,TILTING,100,1582618985,,,16,217417764,382661598,,1582188013,55435242412a
,RUNNING,1,1582619007,,,15,217417639,382661492,,1582188136,55435242412a
,UNKNOWN,1,1582619030,2,,42,217417273,382662534,34,1582188256,55435242412a
,EXITING_VEHICLE,100,1582619083,,,122,217408823,382662895,,1582188379,55435242412a
,IN_CAR,1,1582619281,,,122,217408823,382662895,,1582188624,55435242412a
,UNKNOWN,3,1582619369,,,1899,217422756,382657532,,1582188735,55435242412a
,IN_RAIL_VEHICLE,1,1582619523,,,1899,217422756,382657532,,1582188824,55435242412a
,STILL,100,1582619610,,,1899,217422756,382657532,,1582188912,55435242412a
,UNKNOWN,2,1582619763,,,1899,217422756,382657532,,1582189001,55435242412a
,STILL,100,1582619851,,,1899,217422756,382657532,,1582189122,55435242412a
,UNKNOWN,3,1582619918,,,1600,217437661,382563490,,1582189244,55435242412a
,UNKNOWN,2,1582620126,,,1600,217437661,382563490,,1582189364,55435242412a
,IN_CAR,10,1582620213,,,1600,217437661,382563490,,1582189486,55435242412a
,STILL,1,1582620374,,,1600,217437661,382563490,,1582189607,55435242412a
,UNKNOWN,2,1582620458,,,1600,217437661,382563490,,1582189728,55435242412a
,RUNNING,1,1582620612,,,1600,217437661,382563490,,1582189848,55435242412a
,UNKNOWN,3,1582620707,,,1600,217437661,382563490,,1582189969,55435242412a
,IN_CAR,10,1582620830,,,1600,217437661,382563490,,1582190089,55435242412a
,IN_CAR,10,1582620978,,,1600,217437661,382563490,,1582190210,55435242412a
,IN_CAR,1,1582621131,,,1600,217437661,382563490,,1582190331,55435242412a
,IN_CAR,10,1582621220,,,1600,217437661,382563490,,1582190452,55435242412a
,IN_CAR,10,1582621373,,,1600,217437661,382563490,,1582190590,55435242412a
,UNKNOWN,3,1582621462,,,1600,217437661,382563490,,1582190711,55435242412a
,WALKING,1,1582621530,,,1600,217437661,382563490,,1582190833,55435242412a
,RUNNING,1,1582621651,,,1600,217437661,382563490,,1582190954,55435242412a
,UNKNOWN,1,1582621787,,,44,217401589,382591715,,1582191196,55435242412a
,IN_CAR,1,1582621852,,,30,217421623,382618355,,1582191216,55435242412a
,STILL,100,1582622006,2,,17,217428168,382616845,39,1582191262,55435242412a
,UNKNOWN,1,1582622067,,,1799,217467472,382608000,,1582191390,55435242412a
,IN_CAR,10,1582622113,,,1799,217467472,382608000,,1582191522,55435242412a
,IN_CAR,10,1582622188,,,1799,217467472,382608000,,1582191593,55435242412a
,UNKNOWN,2,1582622249,,,1799,217467472,382608000,,1582191665,55435242412a
,IN_CAR,10,1582622310,,,116,217427665,382621323,,1582191737,55435242412a
,IN_CAR,10,1582622373,,,116,217427665,382621323,,1582191813,55435242412a
,STILL,100,1582622449,,,1799,217467472,382608000,,1582191903,55435242412a
,UNKNOWN,1,1582622526,,,2000,217419030,382655112,,1582191972,55435242412a
,STILL,100,1582622594,,,2000,217419030,382655112,,1582192041,55435242412a
,RUNNING,1,1582622674,,,2000,217419030,382655112,,1582192128,55435242412a
,IN_CAR,10,1582622750,,,2000,217419030,382655112,,1582192214,55435242412a
,IN_CAR,10,1582622836,,,2000,217419030,382655112,,1582192304,55435242412a
,UNKNOWN,2,1582622876,,,2000,217419030,382655112,,1582192392,55435242412a
,TILTING,100,1582622950,,,2000,217419030,382655112,,1582192479,55435242412a
,IN_CAR,10,1582623033,,,2000,217419030,382655112,,1582192567,55435242412a
,IN_CAR,10,1582623111,,,2000,217419030,382655112,,1582192652,55435242412a
,IN_RAIL_VEHICLE,1,1582623188,,,17,217417691,382661754,,1582192697,55435242412a
,IN_CAR,10,1582623270,,,16,217417724,382661601,,1582192735,55435242412a
,STILL,100,1582623392,,,16,217417724,382661601,,1582192909,55435242412a
,IN_CAR,10,1582623514,,,22,217417737,382661679,,1582193007,55435242412a
,IN_CAR,10,1582623575,,,39,217417578,382662223,,1582193524,55435242412a
,STILL,100,1582623637,,,52,217417578,382662223,,1582193826,55435242412a
,IN_RAIL_VEHICLE,1,1582623698,,,52,217417578,382662223,,1582194009,55435242412a
,WALKING,1,1582623881,,,16,217418015,382662801,,1582194127,55435242412a
,IN_CAR,10,1582624005,,,16,217418015,382662801,,1582194360,55435242412a
,UNKNOWN,2,1582624066,,,17,217417812,382662173,,1582194435,55435242412a
,TILTING,100,1582624152,,,2000,217419030,382655112,,1582194500,55435242412a
,IN_CAR,10,1582624175,,,23,217417924,382662162,,1582194702,55435242412a
,STILL,100,1582624253,,,29,217417578,382662223,,1582194744,55435242412a
,ON_BICYCLE,1,1582624399,,,23,217417765,382662085,,1582194784,55435242412a
,STILL,100,1582624476,,,24,217417836,382662020,,1582194944,55435242412a
,STILL,100,1582624611,,,22,217417581,382661823,,1582195000,55435242412a
,STILL,100,1582624679,,,16,217417563,382661791,,1582196820,55435242412a
,STILL,100,1582624747,,,16,217417563,382661791,,1582198621,55435242412a
,UNKNOWN,2,1582624897,,,17,217417605,382661875,,1582200051,55435242412a
,STILL,100,1582625001,,,2000,217419030,382655112,,1582200061,55435242412a
,STILL,100,1582625105,,,2000,217419030,382655112,,1582200208,55435242412a
,STILL,100,1582625209,,,22,217417766,382661735,,1582200299,55435242412a
,IN_CAR,10,1582625313,,,22,217417758,382661704,,1582200412,55435242412a
,STILL,100,1582625398,,,16,217417720,382661601,,1582200651,55435242412a
,STILL,100,1582625459,,,16,217417688,382661590,,1582200670,55435242412a
,UNKNOWN,1,1582625521,,,2000,217419030,382655112,,1582200789,55435242412a
,UNKNOWN,2,1582625603,,,17,217417598,382661520,,1582200909,55435242412a
,IN_CAR,10,1582625694,,,16,217417740,382661631,,1582201033,55435242412a
,UNKNOWN,1,1582625786,,,1500,217415303,382652691,,1582201152,55435242412a
,STILL,100,1582625847,,,23,217417257,382661592,,1582201296,55435242412a
,STILL,100,1582625910,,,2000,217419030,382655112,,1582201342,55435242412a
,STILL,100,1582625978,,,23,217417709,382661750,,1582201464,55435242412a
,STILL,100,1582626046,2,,16,217417646,382661604,37,1582201561,55435242412a
,UNKNOWN,1,1582626114,2,,16,217417646,382661604,37,1582201707,55435242412a
,STILL,100,1582626212,,,15,217417640,382661506,,1582201883,55435242412a
,STILL,100,1582626280,2,,17,217421644,382660756,35,1582202010,55435242412a
,STILL,100,1582626349,,,17,217415156,382662146,,1582202132,55435242412a
,STILL,100,1582626514,,,16,217413517,382661755,,1582202252,55435242412a
,STILL,100,1582626622,,,2000,217419030,382655112,,1582202494,55435242412a
,ON_BICYCLE,1,1582626815,,,2000,217419030,382655112,,1582202616,55435242412a
,WALKING,1,1582626891,,,2000,217419030,382655112,,1582202738,55435242412a
,IN_CAR,10,1582626948,,,2000,217419030,382655112,,1582202859,55435242412a
,IN_CAR,1,1582627009,,,2200,217359409,382522077,,1582202980,55435242412a
,STILL,1,1582627070,,,2200,217359409,382522077,,1582203059,55435242412a
,STILL,1,1582627131,,,2200,217359409,382522077,,1582203132,55435242412a
,RUNNING,1,1582627193,,,2200,217359409,382522077,,1582203205,55435242412a
